collector_number,extras,language,name,oracle_id,quantity,scryfall_id,set_code,set_name
"1","foil","en","Kaust, Eyes of the Glade","","1","648c15d1-a2a2-4f59-9b0a-5448be3e990f","mkc","Murders at Karlov Manor Commander"
"258","","en","Branch of Vitu-Ghazi","","1","73a8169f-b858-47a5-9c76-2e7c50ad4ecd","mkm","Murders at Karlov Manor"
"169","","en","Nervous Gardener","","1","93b747c7-b342-47f8-a190-16c393b20607","mkm","Murders at Karlov Manor"
"47","","en","Ransom Note","","1","3b3f11dd-dce3-4b87-bfb1-a2fae646a2af","mkc","Murders at Karlov Manor Commander"
"36","","en","Tesak, Judith's Hellhound","","1","0e563c13-7204-4cda-9b62-d46931fabcef","mkc","Murders at Karlov Manor Commander"
"35","","en","Showstopping Surprise","","1","1ffdad45-0111-4c6a-bfb0-25aeee7aea1d","mkc","Murders at Karlov Manor Commander"
"44","","en","Panoptic Projektor","","1","b0912773-42ae-4149-aaa5-194856a1055a","mkc","Murders at Karlov Manor Commander"
"30","","en","Boltbender","","1","f0a18bd1-1741-4231-a312-aed1373a96dd","mkc","Murders at Karlov Manor Commander"
"37","","en","Experiment Twelve","","1","7d76089e-b21a-4d89-9562-957c18474967","mkc","Murders at Karlov Manor Commander"
"18","","en","Veiled Ascension","","1","5196eb5b-9330-46f7-b6f7-9c1164ea27d7","mkc","Murders at Karlov Manor Commander"
"40","","en","Printlifter Ooze","","1","db7fbf69-1118-446b-b5cb-02da2de42ce3","mkc","Murders at Karlov Manor Commander"
"16","","en","True Identity","","1","979c3262-7680-49a3-b0dc-12154e44c317","mkc","Murders at Karlov Manor Commander"
"17","","en","Unexplained Absence","","1","78f526d3-1e1f-4430-9824-ad377fd0d312","mkc","Murders at Karlov Manor Commander"
"306","","en","Temple of Triumph","","1","fae394de-a46c-4659-b0c6-aaf9f2c8e190","mkc","Murders at Karlov Manor Commander"
"304","","en","Temple of Plenty","","1","36298771-c671-4307-b8b6-31e3ead75be2","mkc","Murders at Karlov Manor Commander"
"301","","en","Temple of Abandon","","1","2f4a85ee-235c-448c-b75b-808a70ed95d2","mkc","Murders at Karlov Manor Commander"
"297","","en","Sungrass Prairie","","1","8af1bed5-fec8-4313-a946-eef9c73e2f87","mkc","Murders at Karlov Manor Commander"
"291","","en","Sheltered Thicket","","1","76af0d0d-1222-434e-a9ae-f562abf2bbb4","mkc","Murders at Karlov Manor Commander"
"286","","en","Scattered Groves","","1","5af79a38-d2e2-4479-ac6e-e34a0dd0bdea","mkc","Murders at Karlov Manor Commander"
"285","","en","Sacred Peaks","","1","4220431a-97a3-4957-8201-ce29559b8839","mkc","Murders at Karlov Manor Commander"
"274","","en","Mossfire Valley","","1","285e4907-3d43-4c54-8a7f-cd8d2551de44","mkc","Murders at Karlov Manor Commander"
"271","","en","Krosan Verge","","1","79ca6f07-7a41-464e-814f-eeaae048d95d","mkc","Murders at Karlov Manor Commander"
"275","","en","Mosswort Bridge","","1","69955979-1ca3-4fd3-ab7a-dd65c06a9ce0","mkc","Murders at Karlov Manor Commander"
"269","","en","Kessig Wolf Run","","1","fcdbc6ba-714d-4f38-8299-dc875ec76a3d","mkc","Murders at Karlov Manor Commander"
"264","","en","Game Trail","","1","2a84a604-7b05-4716-bcd8-40d2acdb76e8","mkc","Murders at Karlov Manor Commander"
"263","","en","Furycalm Snarl","","1","bdb27a86-0fbd-4123-9c8e-630c855d5e9e","mkc","Murders at Karlov Manor Commander"
"262","","en","Fortified Village","","1","eb2e9534-2eda-4e41-8a87-181e5eb8c328","mkc","Murders at Karlov Manor Commander"
"255","","en","Cinder Glade","","1","10caa17e-3892-435a-8f48-f3d6e4619114","mkc","Murders at Karlov Manor Commander"
"252","","en","Canopy Vista","","1","b76f2de1-ea17-40b0-8d90-4c4369516eff","mkc","Murders at Karlov Manor Commander"
"256","","en","Command Tower","","1","96c3244e-930f-498c-959e-0f000151597d","mkc","Murders at Karlov Manor Commander"
"260","","en","Exotic Orchard","","1","703da628-5a77-4cb4-8c29-1bdbae500d50","mkc","Murders at Karlov Manor Commander"
"237","","en","Sol Ring","","1","d9e098aa-a886-430e-8f11-78fb6f2d8ada","mkc","Murders at Karlov Manor Commander"
"223","","en","Arcane Signet","","1","e593bb16-e709-4d92-bf6f-239f6a11f7db","mkc","Murders at Karlov Manor Commander"
"251","","en","Boros Garrison","","1","5148fe39-739f-4e9a-8c98-b7b983759138","mkc","Murders at Karlov Manor Commander"
"265","","en","Gruul Turf","","1","74fe9503-2b40-458f-a5c4-1b227ae54889","mkc","Murders at Karlov Manor Commander"
"268","","en","Jungle Shrine","","1","15b90b1e-9a94-42d3-b601-c139f5119176","mkc","Murders at Karlov Manor Commander"
"231","","en","Lifecrafter's Bestiary","","1","cfb90c0c-50e7-4602-a64b-eeba9ec32e17","mkc","Murders at Karlov Manor Commander"
"235","","en","Scroll of Fate","","1","b079c60c-4de7-4737-8c07-f958e286ab50","mkc","Murders at Karlov Manor Commander"
"290","","en","Selesnya Sanctuary","","1","e0b2dc61-36b7-4491-8e12-288541f24b94","mkc","Murders at Karlov Manor Commander"
"292","","en","Shrine of the Forsaken Gods","","1","4472d5fb-ca8f-43d0-a95d-5bd8bdb6a02d","mkc","Murders at Karlov Manor Commander"
"305","","en","Temple of the False God","","1","2d21d25e-830a-4d32-b292-c24cdab7516a","mkc","Murders at Karlov Manor Commander"
"53","","en","Ugin's Mastery","","1","995b5a27-6a95-4208-9d6d-3a3801a6d0ae","mkc","Murders at Karlov Manor Commander"
"311","","en","Zoetic Cavern","","1","37f10035-bf05-460d-9390-433caa2570f4","mkc","Murders at Karlov Manor Commander"
"75","","en","Mirror Entity","","1","e290b75d-a1fa-4e1e-9cb3-12e6ae223340","mkc","Murders at Karlov Manor Commander"
"219","","en","Sidar Kondo of Jamuraa","","1","9c551a94-9895-486a-a39a-6bf2f8939b35","mkc","Murders at Karlov Manor Commander"
"204","","en","Decimate","","1","6640956f-c8a1-4cd7-835b-e4f23fa778c0","mkc","Murders at Karlov Manor Commander"
"188","","en","Thelonite Hermit","","1","4271f5b2-32ca-4349-9a09-afffbdacf636","mkc","Murders at Karlov Manor Commander"
"149","","en","Chaos Warp","","1","aba4cc8a-05f3-499d-96c2-0edee9fc0ba0","mkc","Murders at Karlov Manor Commander"
"167","","en","Broodhatch Nantuko","","1","73788eac-a95f-4492-b1aa-de57125cde8f","mkc","Murders at Karlov Manor Commander"
"56","","en","Austere Command","","1","a31ffc9e-d21b-4a8f-ac67-695e38e09e3b","mkc","Murders at Karlov Manor Commander"
"165","","en","Ainok Survivalist","","1","0f4b5b18-569f-4f61-ad2f-966ba4fbabdc","mkc","Murders at Karlov Manor Commander"
"146","","en","Akroma, Angel of Fury","","1","2a81f0b5-5116-4946-89fc-18479bf85305","mkc","Murders at Karlov Manor Commander"
"147","","en","Ashcloud Phoenix","","1","f628c7de-516b-4907-a3c8-b6361f2bd071","mkc","Murders at Karlov Manor Commander"
"166","","en","Beast Whisperer","","1","c5445a0d-319a-4237-94df-19a7182e6df2","mkc","Murders at Karlov Manor Commander"
"168","","en","Deathmist Raptor","","1","0b0502ab-b9df-4e70-b11c-5b178fa5f587","mkc","Murders at Karlov Manor Commander"
"169","","en","Den Protector","","1","c22d8b77-4274-48ae-a36f-5739d785b599","mkc","Murders at Karlov Manor Commander"
"61","","en","Dusk // Dawn","","1","5f2facfb-dfde-4e5b-8f6d-4fabb4c85519","mkc","Murders at Karlov Manor Commander"
"63","","en","Exalted Angel","","1","7a6b087b-a3ac-4c4d-a519-ec5584b4b42d","mkc","Murders at Karlov Manor Commander"
"65","","en","Fell the Mighty","","1","5a3e8132-6576-456c-8777-9e8cb52595fc","mkc","Murders at Karlov Manor Commander"
"69","","en","Hidden Dragonslayer","","1","b29a3e7c-4d19-4737-9b58-deb56de26118","mkc","Murders at Karlov Manor Commander"
"171","","en","Hooded Hydra","","1","828f752e-cf94-4d0e-913d-aa425a005849","mkc","Murders at Karlov Manor Commander"
"155","","en","Imperial Hellkite","","1","cffb1feb-9368-4d91-bd4b-36a24fe849e6","mkc","Murders at Karlov Manor Commander"
"156","","en","Jeska's Will","","1","99e0c371-1024-4432-9fd9-3bc29c8d38e4","mkc","Murders at Karlov Manor Commander"
"175","","en","Krosan Cloudscraper","","1","c1fab763-4e62-418d-b3a6-77c52bf21f23","mkc","Murders at Karlov Manor Commander"
"176","","en","Krosan Colossus","","1","4f3c1e1a-bd75-4bfb-b44b-05b94f64c634","mkc","Murders at Karlov Manor Commander"
"73","","en","Master of Pearls","","1","5c0267c9-e0a7-4c16-afc9-f05de9fccaba","mkc","Murders at Karlov Manor Commander"
"74","","en","Mastery of the Unseen","","1","b27f4217-881d-401d-860e-d3d8689ca1e4","mkc","Murders at Karlov Manor Commander"
"177","","en","Nantuko Vigilante","","1","ec33d7d5-08f4-4737-bc5f-0be4b595395a","mkc","Murders at Karlov Manor Commander"
"178","","en","Nature's Lore","","1","f5615c05-eb1e-4d27-a323-72d643d7c1d8","mkc","Murders at Karlov Manor Commander"
